name,subprogram,srb_num,test_method,export_test_method,combined_values,expected_value
SUT_Crypto_0163,AhsmRsaSkDecIndexAsync,SRB_Crypto_179,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkDecIndexAsync.nIndex:0x2B
AhsmRsaSkDecIndexAsync.nLen:64
AhsmRsaSkDecIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0164,AhsmRsaSkDecIndexAsync,SRB_Crypto_179,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkDecIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkDecIndexAsync.nIndex:0x2B
AhsmRsaSkDecIndexAsync.nLen:64
AhsmRsaSkDecIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.return:0x11
",return:0x11
SUT_Crypto_0165,AhsmRsaSkDecIndexAsync,SRB_Crypto_179,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkDecIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkDecIndexAsync.nIndex:0x2B
AhsmRsaSkDecIndexAsync.nLen:64
AhsmRsaSkDecIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.return:0x0
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x0
SUT_Crypto_0166,AhsmRsaSkDecIndexAsync,SRB_Crypto_179,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].nFsmState:2
AhsmRsaSkDecIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkDecIndexAsync.nIndex:0x2B
AhsmRsaSkDecIndexAsync.nLen:64
AhsmRsaSkDecIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.return:0x93
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x93
SUT_Crypto_0167,AhsmRsaSkDecIndexAsync,SRB_Crypto_179,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkDecIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkDecIndexAsync.nIndex:0x2B
AhsmRsaSkDecIndexAsync.nLen:64
AhsmRsaSkDecIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.return:0x33
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0x33
AhsmMsgParse.return:0x33
",return:0x33
SUT_Crypto_0168,AhsmRsaSkDecIndexAsync,SRB_Crypto_179,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkDecIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkDecIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkDecIndexAsync.nIndex:0x2B
AhsmRsaSkDecIndexAsync.nLen:64
AhsmRsaSkDecIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0196,AhsmRsaSkDecPkcsIndexAsync,SRB_Crypto_173、SRB_Crypto_174、SRB_Crypto_175、SRB_Crypto_176、SRB_Crypto_177、SRB_Crypto_178,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x37
AhsmRsaSkDecPkcsIndexAsync.pCtx:<<null>>
AhsmRsaSkDecPkcsIndexAsync.padding:2
AhsmRsaSkDecPkcsIndexAsync.nModLen:0
AhsmRsaSkDecPkcsIndexAsync.nKeyIndex:0
AhsmRsaSkDecPkcsIndexAsync.nLen:1
AhsmRsaSkDecPkcsIndexAsync.ucData:<<null>>
AhsmRsaSkDecPkcsIndexAsync.pnOutLen:<<null>>
AhsmRsaSkDecPkcsIndexAsync.ucOutData:<<null>>
AhsmRsaSkDecPkcsIndexAsync.return:0x37
",return:0x37
SUT_Crypto_0197,AhsmRsaSkDecPkcsIndexAsync,SRB_Crypto_173、SRB_Crypto_179、SRB_Crypto_180、SRB_Crypto_181、SRB_Crypto_182,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pnOutLen[0]:2
AhsmRsaSkDecIndexAsync.return:0x0
AhsmRsaSkDecPkcsIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pCtx[0].nFsmState:2
AhsmRsaSkDecPkcsIndexAsync.padding:0
AhsmRsaSkDecPkcsIndexAsync.nModLen:64
AhsmRsaSkDecPkcsIndexAsync.nKeyIndex:0x2B
AhsmRsaSkDecPkcsIndexAsync.nLen:64
AhsmRsaSkDecPkcsIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.return:0x0
AhsmPkcs1UnPaddingType2.return:0
",return:0x0
SUT_Crypto_0198,AhsmRsaSkDecPkcsIndexAsync,SRB_Crypto_173、SRB_Crypto_179、SRB_Crypto_180、SRB_Crypto_181、SRB_Crypto_182,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pnOutLen[0]:2
AhsmRsaSkDecIndexAsync.return:0x0
AhsmRsaSkDecPkcsIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pCtx[0].nFsmState:2
AhsmRsaSkDecPkcsIndexAsync.padding:1
AhsmRsaSkDecPkcsIndexAsync.nModLen:64
AhsmRsaSkDecPkcsIndexAsync.nKeyIndex:0x2B
AhsmRsaSkDecPkcsIndexAsync.nLen:64
AhsmRsaSkDecPkcsIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.return:0x0
AhsmPkcsOaepUnPadding.return:0
AhsmPkcs1UnPaddingType2.return:0
",return:0x0
SUT_Crypto_0199,AhsmRsaSkDecPkcsIndexAsync,SRB_Crypto_173、SRB_Crypto_179、SRB_Crypto_180、SRB_Crypto_181、SRB_Crypto_182,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pnOutLen[0]:1
AhsmRsaSkDecIndexAsync.return:0x0
AhsmRsaSkDecPkcsIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pCtx[0].nFsmState:2
AhsmRsaSkDecPkcsIndexAsync.padding:0
AhsmRsaSkDecPkcsIndexAsync.nModLen:64
AhsmRsaSkDecPkcsIndexAsync.nKeyIndex:0x2B
AhsmRsaSkDecPkcsIndexAsync.nLen:64
AhsmRsaSkDecPkcsIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.return:0x0
AhsmPkcs1UnPaddingType2.return:0
",return:0x0
SUT_Crypto_0200,AhsmRsaSkDecPkcsIndexAsync,SRB_Crypto_173、SRB_Crypto_179、SRB_Crypto_180、SRB_Crypto_181、SRB_Crypto_182,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pnOutLen[0]:2
AhsmRsaSkDecIndexAsync.return:0x0
AhsmRsaSkDecPkcsIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkDecPkcsIndexAsync.padding:0
AhsmRsaSkDecPkcsIndexAsync.nModLen:64
AhsmRsaSkDecPkcsIndexAsync.nKeyIndex:0x2B
AhsmRsaSkDecPkcsIndexAsync.nLen:64
AhsmRsaSkDecPkcsIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.return:0x0
AhsmPkcs1UnPaddingType2.return:0
",return:0x0
SUT_Crypto_0201,AhsmRsaSkDecPkcsIndexAsync,SRB_Crypto_173、SRB_Crypto_179、SRB_Crypto_180、SRB_Crypto_181、SRB_Crypto_182,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkDecIndexAsync.pnOutLen[0]:2
AhsmRsaSkDecIndexAsync.return:0x33
AhsmRsaSkDecPkcsIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkDecPkcsIndexAsync.padding:0
AhsmRsaSkDecPkcsIndexAsync.nModLen:64
AhsmRsaSkDecPkcsIndexAsync.nKeyIndex:0x2B
AhsmRsaSkDecPkcsIndexAsync.nLen:64
AhsmRsaSkDecPkcsIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkDecPkcsIndexAsync.return:0x33
AhsmPkcs1UnPaddingType2.return:0
",return:0x33
SUT_Crypto_0155,AhsmRsaSkEncIndexAsync,SRB_Crypto_150,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x31
AhsmRsaSkEncIndexAsync.pCtx:<<null>>
AhsmRsaSkEncIndexAsync.nIndex:0
AhsmRsaSkEncIndexAsync.nLen:0
AhsmRsaSkEncIndexAsync.ucData:<<null>>
AhsmRsaSkEncIndexAsync.pnOutLen:<<null>>
AhsmRsaSkEncIndexAsync.ucOutData:<<null>>
AhsmRsaSkEncIndexAsync.return:0x31
",return:0x31
SUT_Crypto_0156,AhsmRsaSkEncIndexAsync,SRB_Crypto_150,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkEncIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkEncIndexAsync.nIndex:0x2B
AhsmRsaSkEncIndexAsync.nLen:64
AhsmRsaSkEncIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkEncIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0157,AhsmRsaSkEncIndexAsync,SRB_Crypto_150,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkEncIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkEncIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkEncIndexAsync.nIndex:0x2B
AhsmRsaSkEncIndexAsync.nLen:64
AhsmRsaSkEncIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkEncIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.return:0x11
",return:0x11
SUT_Crypto_0158,AhsmRsaSkEncIndexAsync,SRB_Crypto_150,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkEncIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkEncIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkEncIndexAsync.nIndex:0x2B
AhsmRsaSkEncIndexAsync.nLen:64
AhsmRsaSkEncIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkEncIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.return:0x0
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x0
SUT_Crypto_0159,AhsmRsaSkEncIndexAsync,SRB_Crypto_150,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkEncIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkEncIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkEncIndexAsync.nIndex:0x2B
AhsmRsaSkEncIndexAsync.nLen:64
AhsmRsaSkEncIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkEncIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.return:0x33
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0x33
AhsmMsgParse.return:0x33
",return:0x33
SUT_Crypto_0160,AhsmRsaSkEncIndexAsync,SRB_Crypto_150,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkEncIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].nFsmState:2
AhsmRsaSkEncIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkEncIndexAsync.nIndex:0x2B
AhsmRsaSkEncIndexAsync.nLen:64
AhsmRsaSkEncIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkEncIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.return:0x93
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0x33
AhsmMsgParse.return:0x33
",return:0x93
SUT_Crypto_0161,AhsmRsaSkEncIndexAsync,SRB_Crypto_150,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkEncIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkEncIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmRsaSkEncIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmRsaSkEncIndexAsync.nIndex:0x2B
AhsmRsaSkEncIndexAsync.nLen:64
AhsmRsaSkEncIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkEncIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkEncIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0183,AhsmRsaSkEncPkcsIndexAsync,SRB_Crypto_143、SRB_Crypto_144、SRB_Crypto_145、SRB_Crypto_146、SRB_Crypto_147、SRB_Crypto_148,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x37
AhsmRsaSkEncPkcsIndexAsync.pCtx:<<null>>
AhsmRsaSkEncPkcsIndexAsync.padding:1
AhsmRsaSkEncPkcsIndexAsync.nModLen:0
AhsmRsaSkEncPkcsIndexAsync.nKeyIndex:0
AhsmRsaSkEncPkcsIndexAsync.nLen:0
AhsmRsaSkEncPkcsIndexAsync.ucData:<<null>>
AhsmRsaSkEncPkcsIndexAsync.pnOutLen:<<null>>
AhsmRsaSkEncPkcsIndexAsync.ucOutData:<<null>>
AhsmRsaSkEncPkcsIndexAsync.return:0x37
",return:0x37
SUT_Crypto_0184,AhsmRsaSkEncPkcsIndexAsync,SRB_Crypto_143、SRB_Crypto_149、SRB_Crypto_150、SRB_Crypto_151、SRB_Crypto_152,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkEncIndexAsync.return:0
AhsmRsaSkEncPkcsIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.padding:0
AhsmRsaSkEncPkcsIndexAsync.nModLen:64
AhsmRsaSkEncPkcsIndexAsync.nKeyIndex:0x2B
AhsmRsaSkEncPkcsIndexAsync.nLen:0
AhsmRsaSkEncPkcsIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.return:0x0
AhsmPkcs1PaddingType1.return:0
",return:0x0
SUT_Crypto_0185,AhsmRsaSkEncPkcsIndexAsync,SRB_Crypto_143、SRB_Crypto_149、SRB_Crypto_150、SRB_Crypto_151、SRB_Crypto_152,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkEncIndexAsync.return:0
AhsmRsaSkEncPkcsIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.pCtx[0].nFsmState:1
AhsmRsaSkEncPkcsIndexAsync.padding:0
AhsmRsaSkEncPkcsIndexAsync.nModLen:64
AhsmRsaSkEncPkcsIndexAsync.nKeyIndex:0x2B
AhsmRsaSkEncPkcsIndexAsync.nLen:0
AhsmRsaSkEncPkcsIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.return:0x0
AhsmPkcs1PaddingType1.return:0
",return:0x0
SUT_Crypto_0186,AhsmRsaSkEncPkcsIndexAsync,SRB_Crypto_143、SRB_Crypto_149、SRB_Crypto_150、SRB_Crypto_151、SRB_Crypto_152,Requirements_based_testing,Demand_Analysis,"AhsmRsaSkEncIndexAsync.return:0
AhsmRsaSkEncPkcsIndexAsync.pCtx:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.padding:0
AhsmRsaSkEncPkcsIndexAsync.nModLen:64
AhsmRsaSkEncPkcsIndexAsync.nKeyIndex:0x2B
AhsmRsaSkEncPkcsIndexAsync.nLen:0
AhsmRsaSkEncPkcsIndexAsync.ucData:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.pnOutLen:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.ucOutData:<<malloc 1>>
AhsmRsaSkEncPkcsIndexAsync.return:0x33
AhsmPkcs1PaddingType1.return:0x33
",return:0x33
SUT_Crypto_0202,AhsmShaAsync,SRB_Crypto_183、SRB_Crypto_184、SRB_Crypto_185、SRB_Crypto_186,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x31
AhsmShaAsync.pCtx:<<null>>
AhsmShaAsync.nAlg:0
AhsmShaAsync.nDataLen:0
AhsmShaAsync.ucData:<<null>>
AhsmShaAsync.pnHashLen:<<null>>
AhsmShaAsync.ucHash:<<null>>
AhsmShaAsync.return:0x31
",return:0x31
SUT_Crypto_0203,AhsmShaAsync,SRB_Crypto_183、SRB_Crypto_187、SRB_Crypto_188、SRB_Crypto_189、SRB_Crypto_190,Requirements_based_testing,Demand_Analysis,"AhsmShaAsync.pCtx:<<malloc 1>>
AhsmShaAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmShaAsync.pCtx[0].sndMsg.nRetCode:1
AhsmShaAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmShaAsync.nAlg:3
AhsmShaAsync.nDataLen:1
AhsmShaAsync.ucData:<<malloc 1>>
AhsmShaAsync.pnHashLen:<<malloc 1>>
AhsmShaAsync.ucHash:<<malloc 1>>
AhsmShaAsync.return:0x0
",return:0x0
